面倒くさがり,めんどくさがり,- tending to find things bothersome; person who tends to find things bothersome
一度も,いちども,- (not) even once; (not) ever
あいつら,あいつら,- they
行ってくる,いってくる,"- I'm off; see you later
- to go (and then come back)"
静粛,せいしゅく,- silent
全国大会,ぜんこくたいかい,- national convention; national competition; national athletic meet
うるさい,うるさい,"- noisy; loud
- annoying; troublesome; tiresome; persistent; importunate
- fussy; finicky; picky; particular; nagging; fastidious; bossy
- shut up!; be quiet!"
らしい,らしい,"- seeming ...; appearing ...
- -ish; like a ...; typical of ...; appropriate for ...; becoming of ...; worthy of the name ..."
鋭い,するどい,"- sharp (blade); pointed
- sharp (pain); stabbing; cutting (remark); stinging; pointed (question or look); screeching (noise)
- perceptive; keen; quick (mind); astute; shrewd; discerning
- nimble; agile; quick"
防御,ぼうぎょ,- defense; defence; safeguard; protection
はばかる,はばかる,"- to hesitate; to have scruples; to be afraid of what others may think
- to lord it over; to have great influence"
静か,しずか,"- quiet; silent
- slow; unhurried
- calm; peaceful"
憧れる,あこがれる,- to long for; to yearn after; to admire; to be attracted by
漫画,まんが,- cartoon; comic; comic strip; manga
電波,でんぱ,"- radio wave; reception; signal
- saying strange things"
さみしい,さみしい,- lonely; lonesome; solitary; desolate
今から,いまから,- from now; from the present moment; from this time forward; henceforth
完成,かんせい,"- complete; completion
- perfection; accomplishment"
豚,ぶた,"- pig (Sus scrofa domesticus)
- pork
- fatso; fatty"
ラーメン,ラーメン,- ramen; Chinese-style noodles
間に合う,まにあう,"- to be in time (for)
- to serve (suit, meet) the purpose; to be good enough; to be enough; to manage; to make do"
和食,わしょく,- Japanese food; Japanese-style meal; Japanese cuisine
自業自得,じごうじとく,- paying for one's mistakes; getting one's just deserts; suffering the consequences (of one's own actions); reap what you sow
青い,あおい,"- blue; azure
- green
- pale; gray; grey
- unripe; inexperienced"
興味を持つ,きょうみをもつ,- to have an interest (in)
どうも,どうも,"- thank you; thanks
- much (thanks); very (sorry); quite (regret)
- quite; really; mostly
- somehow
- in spite of oneself; try as one might; no matter how hard one may try (to, not to)
- greetings; hello; goodbye"
格闘,かくとう,- hand-to-hand fighting; grappling; scuffling
激戦区,げきせんく,- closely contested constituency; highly competitive marketplace; battleground
全て,すべて,"- everything; all; the whole
- entirely; completely; wholly; all"
歩く,あるく,- to walk
君,くん,- Mr (junior); master; boy
チャンス,チャンス,- chance; opportunity
祈る,いのる,- to pray; to wish
重要,じゅうよう,- important; momentous; essential; principal; major
布団,ふとん,"- futon; Japanese bedding consisting of a mattress and a duvet
- round cushion used for Zen meditation (traditionally made of woven bulrush leaves)"
正方形,せいほうけい,- square
通勤,つうきん,- commuting to work
中二病,ちゅうにびょう,"- behaving in a way characteristic of teenagers going through puberty, esp. by being overly self-conscious; 2nd year of junior high sickness"
うまい,うまい,"- skillful; skilful; clever; expert; wise; successful
- delicious; appetizing; appetising; tasty
- fortunate; splendid; promising"
どの,どの,- which; what (way)
例えば,たとえば,- for example; for instance; e.g.
随分,ずいぶん,"- very; extremely; surprisingly; considerably; awfully; terribly
- terrible; horrid; contemptible; reprehensible
- remarkable; extraordinary"
音ゲー,おとゲー,- rhythm game (video game genre); music game
詩集,ししゅう,- poetry anthology; collection of poems; collected poems
我々,われわれ,- we
色々,いろいろ,"- various; all sorts of; variety of
- various colors (colours)"
辛い,からい,"- spicy; hot
- salty
- harsh (criticism); severe (punishment); strict
- painful; bitter; difficult; tough"
いえる,いえる,"- to be possible to say; to be able to say
- said; have said"
部,ぶ,"- department (in an organization); division; bureau
- club
- part; component; element
- category
- counter for copies of a newspaper or magazine"
お祝い,おいわい,"- congratulation; congratulations; celebration; festival
- congratulatory gift; present"
如何,いかが,"- how; in what way; how about
- questionable"
熱,ねつ,"- heat
- fever; temperature
- zeal; passion; enthusiasm; mania; craze; rage"
保冷,ほれい,- keeping (something) cool
じゃん,じゃん,- ta-dah!; ta-da!; voilà!
スナック,スナック,"- snack; light meal
- snack bar (usu. an establishment that serves alcohol)
- snack food (esp. potato chips, popcorn, etc.); munchie"
今頃,いまごろ,- about this time
コーヒー,コーヒー,- coffee
喋る,しゃべる,- to talk; to chat; to chatter
少し,すこし,"- small quantity; little; few; something
- little while
- short distance"
おばちゃん,おばちゃん,- auntie; older woman
アイテム,アイテム,"- item
- something that one ""just has to have"
おかず,おかず,"- small dish (usu. one of several accompanying rice); side dish
- fill; fill-in (drumming)
- jack-off material; something to masturbate to"
教える,おしえる,"- to teach; to instruct
- to tell; to inform
- to preach"
ぬいぐるみ,ぬいぐるみ,- stuffed toy; stuffed animal; plush toy; soft toy; cuddly toy
量,りょう,"- quantity; amount; volume; capacity; portion (of food)
- generosity; magnanimity; tolerance
- pramana; (in Indian philosophy) means by which one gains accurate and valid knowledge"
非,ひ,"- fault; error; mistake
- going poorly; being disadvantageous; being unfavorable
- un-; non-; an-"
思い出す,おもいだす,- to recall; to remember; to recollect
降る,ふる,"- to fall (of rain, snow, ash, etc.); to come down
- to form (of frost)
- to beam down (of sunlight or moonlight); to pour in
- to visit (of luck, misfortune, etc.); to come; to arrive"
フリーズ,フリーズ,"- freezing; turning into ice
- freezing; locking up
- freezing (in one's tracks)
- frieze (part of an entablature between the architrave and the cornice)"
当日,とうじつ,"- day in question; appointed day; that very day; the day (of issue, publication, etc.)"
そして,そして,- and; and then; thus; and now; and finally
夕食,ゆうしょく,- evening meal; dinner
レア,レア,"- rare; uncommon; unusual
- rare; lightly cooked
- rhea (bird of family Rheidae)
- Rhea (Greek goddess)
- Rhea (moon of Saturn)"
そりゃ,そりゃ,"- very; extremely
- that is"
言いたす,いいたす,- to say something additional; to add (to what was said before)
てもいい,てもいい,"- indicates concession or compromise
- indicates permission"
に,に,"- at (place, time); in; on; during
- to (direction, state); toward; into
- for (purpose)
- because of (reason); for; with
- by; from
- as (i.e. in the role of)
- per; in; for; a (e.g. ""once a month"")
- and; in addition to
- if; although"
タオル,タオル,- towel
至極,しごく,"- very; extremely; exceedingly; quite; most
- top; highest; best"
どうしたの,どうしたの,"- what's the matter?; what's wrong?
- what happened (to) ...?; what have you done (with) ...?; where is ...?"
営業,えいぎょう,"- business; trade; operations
- sales"
集中,しゅうちゅう,"- concentration; focusing; convergence; centralization; integration; gathering together
- within a collection of works"
監督,かんとく,"- supervision; control; superintendence; direction
- director; superintendent; supervisor; coach; foreman; manager; overseer; controller; boss"
象,ぞう,- elephant (Elephantidae spp.)
駄菓子屋,だがしや,- small-time candy store
十代,じゅうだい,"- the teens (10-19); teenage
- the tenth generation"
好きになる,すきになる,- to come to like; to become fond of; to fall in love
対決,たいけつ,- confrontation; showdown
だが,だが,- but; however; (and) yet; nevertheless; still; for all that
炒める,いためる,- to fry; to saute; to stir-fry
苦い,にがい,- bitter
奥,おく,"- inner part; inside; interior; depths (e.g. of a forest); back (of a house, drawer, etc.); bottom (e.g. of one's heart); recesses; heart"
マスク,マスク,"- (face) mask
- (facial) features; looks
- mask (e.g. for circuit etching)"
ところで,ところで,"- by the way; incidentally
- even if; no matter (who, what, when, where, why, how)"
水分,すいぶん,- water; liquid; fluid; moisture; humidity; sap; juice
ついてる,ついてる,"- to be lucky; to be in luck
- to be attached; to have; to be included; to come with; to contain; to be in a state"
考える,かんがえる,"- to think (about, of); to think over; to ponder; to contemplate; to reflect (on); to meditate (on)
- to consider; to bear in mind; to allow for; to take into consideration
- to think (that); to believe; to hold (a view); to judge; to conclude; to suspect
- to intend (to do); to think of (doing); to plan
- to predict; to anticipate; to expect; to imagine
- to come up with; to think up; to contrive; to devise
- to consider (as); to regard (as); to look on (as); to take; to view"
無くなる,なくなる,"- to be lost (e.g. luggage); to be missing
- to be used up; to be run out; to be exhausted; to be consumed; to be reduced to zero; to not occur any more
- to disappear (e.g. pain); to be lost (e.g. a dream, confidence)"
薦める,すすめる,"- to recommend (a book, someone for a position, etc.); to suggest"
パーセント,パーセント,- percent; percentage
突然,とつぜん,- abrupt; sudden; unexpected
快適,かいてき,- pleasant; agreeable; comfortable
タグ,タグ,"- tag; label
- game of tag
- tag-team match
- working together as a team"
一枚,いちまい,- one thin flat object; one sheet
それにしても,それにしても,- nevertheless; at any rate; even so; all things considered; be that as it may
